"GEONAME_ID","COUNTRY_ISO_CODE","COUNTRY_NAME","SUBDIVISION_1_NAME","CITY_NAME"
"3093158","PL","Poland","West Pomerania","Lobez"
"3093161","PL","Poland","Kujawsko-Pomorskie","Lniano"
"3093162","PL","Poland","Kujawsko-Pomorskie","Liznowo"
"3093174","PL","Poland","Lesser Poland Voivodeship","Liszki"
"3093226","PL","Poland","Kujawsko-Pomorskie","Lisewo"
"3093261","PL","Poland","Opole Voivodeship","Lipowa"
"3093268","PL","Poland","Kujawsko-Pomorskie","Lipno"
"3093269","PL","Poland","Greater Poland","Gmina Lipno"
"3093282","PL","Poland","Lesser Poland Voivodeship","Lipnica Wielka"
"3093283","PL","Poland","Lesser Poland Voivodeship","Lipnica Mala"
"3093298","PL","Poland","Greater Poland","Lipka"
"3093315","PL","Poland","Lubusz","Lipinki Luzyckie"
"3093350","PL","Poland","West Pomerania","Lipiany"
"3103789","PL","Poland","Lower Silesia","Bartoszowa"
"3103824","PL","Poland","West Pomerania","Barlinek"
"3103827","PL","Poland","Pomerania","Barlewice"
"3103846","PL","Poland","Greater Poland","Bardo"
"3103856","PL","Poland","Kujawsko-Pomorskie","Barcin"
"3103858","PL","Poland","Mazovia","Barcikowo"
"3093366","PL","Poland","Łódź Voivodeship","Lipce Reymontowskie"
"3093439","PL","Poland","Warmia-Masuria","Lidzbark"
"3093457","PL","Poland","Lesser Poland Voivodeship","Libiaz"
"3093463","PL","Poland","Łódź Voivodeship","Lgota Wielka"
"3093496","PL","Poland","Greater Poland","Lewkow"
"3093500","PL","Poland","Lower Silesia","Lewin Klodzki"
"3093501","PL","Poland","Opole Voivodeship","Lewin Brzeski"
"3093520","PL","Poland","Lubusz","Leszno Gorne"
"3093524","PL","Poland","Greater Poland","Leszno"
"3093577","PL","Poland","Opole Voivodeship","Lesnica"
"3093589","PL","Poland","Lower Silesia","Lesna"
"3093592","PL","Poland","Silesia","Lesna"
"3093628","PL","Poland","Lesser Poland Voivodeship","Lencze"
"3093681","PL","Poland","Pomerania","Legowo"
"3093691","PL","Poland","Lower Silesia","Legnickie Pole"
"3093692","PL","Poland","Lower Silesia","Legnica"
"3093708","PL","Poland","Silesia","Ledziny"
"3093720","PL","Poland","Opole Voivodeship","Lednica"
"3093726","PL","Poland","Łódź Voivodeship","Łęczyca"
"3093739","PL","Poland","Pomerania","Lebork"
"3093747","PL","Poland","Pomerania","Łebcz"
"3093784","PL","Poland","Silesia","Laziska Srednie"
"3093785","PL","Poland","Silesia","Laziska Gorne"
"3093791","PL","Poland","Silesia","Laziska"
"3093839","PL","Poland","Opole Voivodeship","Lasowice Male"
"3093868","PL","Poland","Kujawsko-Pomorskie","Laskowice"
"3093902","PL","Poland","Łódź Voivodeship","Lask"
"3093906","PL","Poland","Kujawsko-Pomorskie","Łasin"
"3093921","PL","Poland","Pomerania","Lapalice"
"3093934","PL","Poland","Silesia","Landek"
"3093941","PL","Poland","Opole Voivodeship","Lambinowice"
"3093951","PL","Poland","Warmia-Masuria","Lakorz"
"3093969","PL","Poland","Opole Voivodeship","Laka Prudnicka"
"3093979","PL","Poland","Lubusz","Lagow"
"3103869","PL","Poland","Kujawsko-Pomorskie","Barany"
"3103875","PL","Poland","Silesia","Baranowice"
"3103882","PL","Poland","Pomerania","Banino"
"3103892","PL","Poland","Lesser Poland Voivodeship","Balin"
"3103896","PL","Poland","Lesser Poland Voivodeship","Balice"
"3103905","PL","Poland","Pomerania","Baldram"
"3103906","PL","Poland","Pomerania","Baldowo"
"3103922","PL","Poland","Łódź Voivodeship","Bakow Dolny"
"3103938","PL","Poland","Lower Silesia","Bagno"
"3103953","PL","Poland","Łódź Voivodeship","Badzyn"
"3103966","PL","Poland","Lesser Poland Voivodeship","Baczyn"
"3103971","PL","Poland","Lesser Poland Voivodeship","Bachowice"
"3103985","PL","Poland","Łódź Voivodeship","Baby"
"3103989","PL","Poland","Opole Voivodeship","Baborow"
"3104002","PL","Poland","Lubusz","Babimost"
"3104009","PL","Poland","Mazovia","Babiec Piaseczny"
"3104017","PL","Poland","Silesia","Babice"
"3104037","PL","Poland","Kujawsko-Pomorskie","Augustowo"
"3104045","PL","Poland","Greater Poland","Atanazyn"
"3104092","PL","Poland","Silesia","Annolesie"
"3104094","PL","Poland","Greater Poland","Annapol"
"3104112","PL","Poland","Łódź Voivodeship","Andrzejow"
"3104115","PL","Poland","Lesser Poland Voivodeship","Andrychow"
"3104116","PL","Poland","Łódź Voivodeship","Andrespol"
"3104122","PL","Poland","Opole Voivodeship","Ameryka"
"3104127","PL","Poland","Lesser Poland Voivodeship","Alwernia"
"3104129","PL","Poland","Kujawsko-Pomorskie","Aleksandrowo"
"3104132","PL","Poland","Łódź Voivodeship","Aleksandrów Łódzki"
"3104133","PL","Poland","Kujawsko-Pomorskie","Aleksandrów Kujawski"
"3104136","PL","Poland","Silesia","Aleksandrowice"
"3104137","PL","Poland","Łódź Voivodeship","Aleksandrowek"
"3104158","PL","Poland","Greater Poland","Albertowsko"
"3104174","PL","Poland","Mazovia","Adamowo"
"3093990","PL","Poland","Silesia","Lagiewniki Male"
"3094003","PL","Poland","Lower Silesia","Lagiewniki"
"3094052","PL","Poland","Kujawsko-Pomorskie","Labiszyn"
"3094072","PL","Poland","Greater Poland","Kwilcz"
"3094073","PL","Poland","Lower Silesia","Kwietno"
"3094083","PL","Poland","Kujawsko-Pomorskie","Kwieciszewo"
"3094086","PL","Poland","Pomerania","Kwidzyn"
"3094170","PL","Poland","Łódź Voivodeship","Kutno"
"3094189","PL","Poland","Warmia-Masuria","Kurzetnik"
"3094211","PL","Poland","Łódź Voivodeship","Kurowice"
"3094260","PL","Poland","Lower Silesia","Kunice"
"3094303","PL","Poland","Lower Silesia","Kudowa-Zdrój"
"3094361","PL","Poland","Silesia","Ksiazenice"
"3094370","PL","Poland","Łódź Voivodeship","Ksawerow"
"3094400","PL","Poland","Silesia","Krzyzanowice"
"3094408","PL","Poland","Greater Poland","Krzyz Wielkopolski"
"3094442","PL","Poland","Lesser Poland Voivodeship","Krzywaczka"
"3094464","PL","Poland","Lower Silesia","Krzyki"
"3094488","PL","Poland","Lubusz","Krzeszyce"
"3094490","PL","Poland","Lesser Poland Voivodeship","Krzeszowice"
"3094494","PL","Poland","Lower Silesia","Krzeszow"
"3094558","PL","Poland","Silesia","Kryry"
"3094582","PL","Poland","Kujawsko-Pomorskie","Kruszyn"
"3094585","PL","Poland","Kujawsko-Pomorskie","Kruszwica"
"3094614","PL","Poland","Greater Poland","Kruchowo"
"3094625","PL","Poland","Greater Poland","Krotoszyn"
"3094631","PL","Poland","Lower Silesia","Krosnowice"
"3094633","PL","Poland","Lubusz","Krosno Odrzanskie"
"3094638","PL","Poland","Łódź Voivodeship","Krośniewice"
"3094672","PL","Poland","Pomerania","Krokowa"
"3094683","PL","Poland","Silesia","Kroczyce"
"3094690","PL","Poland","Greater Poland","Krobia"
"3094716","PL","Poland","Pomerania","Krepa Kaszubska"
"3094775","PL","Poland","Opole Voivodeship","Krasna Gora"
"3094788","PL","Poland","Opole Voivodeship","Krapkowice"
"3094794","PL","Poland","Greater Poland","Kramsk"
"3094802","PL","Poland","Lesser Poland Voivodeship","Krakow"
"3094813","PL","Poland","Greater Poland","Krajenka"
"3094831","PL","Poland","Silesia","Kozy"
"3094832","PL","Poland","Lubusz","Kozuchow"
"3094852","PL","Poland","Greater Poland","Kozmin Wielkopolski"
"3094892","PL","Poland","West Pomerania","Kozielice"
"3094897","PL","Poland","Greater Poland","Kozieglowy"
"3094898","PL","Poland","Silesia","Kozieglowy"
"3094899","PL","Poland","Silesia","Kozieglowki"
"3094934","PL","Poland","Lower Silesia","Kowary"
"3094943","PL","Poland","Opole Voivodeship","Kowalowice"
"3094944","PL","Poland","Lower Silesia","Kowalowa"
"3094953","PL","Poland","Kujawsko-Pomorskie","Kowalewo Pomorskie"
"3094959","PL","Poland","Pomerania","Kowalewo"
"3094976","PL","Poland","Pomerania","Kowale"
"3095044","PL","Poland","Silesia","Koszarawa"
"3095049","PL","Poland","West Pomerania","Koszalin"
"3095057","PL","Poland","Lubusz","Kostrzyn nad Odra"
"3095058","PL","Poland","Greater Poland","Kostrzyn"
"3095110","PL","Poland","Silesia","Gmina Koszęcin"
"3095126","PL","Poland","Pomerania","Koscierzyna"
"3095133","PL","Poland","Lower Silesia","Koscielniki Gorne"
"3095140","PL","Poland","Lesser Poland Voivodeship","Koscielisko"
"3095147","PL","Poland","Silesia","Koscielec"
"3095151","PL","Poland","Greater Poland","Kościan"
"3095153","PL","Poland","Pomerania","Kosakowo"
"3095158","PL","Poland","Lower Silesia","Korzensko"
"3095166","PL","Poland","Greater Poland","Korzeniew"
"3095174","PL","Poland","Kujawsko-Pomorskie","Korytowo"
"3095192","PL","Poland","Kujawsko-Pomorskie","Koronowo"
"3095194","PL","Poland","Greater Poland","Kornik"
"3095277","PL","Poland","Łódź Voivodeship","Konstantynow Lodzki"
"3095284","PL","Poland","Łódź Voivodeship","Konstantynow"
"3095309","PL","Poland","Łódź Voivodeship","Konopnica"
"3095311","PL","Poland","Silesia","Konopiska"
"3095321","PL","Poland","Greater Poland","Konin"
"3095330","PL","Poland","Silesia","Koniecpol"
"3095335","PL","Poland","Silesia","Konczyce Wielkie"
"3095336","PL","Poland","Silesia","Konczyce Male"
"3095354","PL","Poland","Greater Poland","Konarzew"
"3095367","PL","Poland","Opole Voivodeship","Komprachcice"
"3095389","PL","Poland","Silesia","Komorowice"
"3095413","PL","Poland","Łódź Voivodeship","Koluszki"
"3095795","PL","Poland","West Pomerania","Kołobrzeg"
"3095797","PL","Poland","Greater Poland","Koło"
"3095819","PL","Poland","Pomerania","Koleczkowo"
"3095827","PL","Poland","Pomerania","Kolczyglowy"
"3095833","PL","Poland","Pomerania","Kolbudy"
"3095958","PL","Poland","Silesia","Kobior"
"3095971","PL","Poland","Silesia","Knurow"
"3095972","PL","Poland","West Pomerania","Kniewo"
"3079855","PL","Poland","Silesia","Żywiec"
"3079897","PL","Poland","Łódź Voivodeship","Żychlin"
"3079905","PL","Poland","Silesia","Zwonowice"
"3079986","PL","Poland","Lesser Poland Voivodeship","Zubrzyca Gorna"
"3080004","PL","Poland","Silesia","Żory"
"3080007","PL","Poland","Lower Silesia","Zorawina"
"3095978","PL","Poland","Pomerania","Kmiecin"
"3095989","PL","Poland","Łódź Voivodeship","Kluki"
"3095997","PL","Poland","Świętokrzyskie","Kluczewsko"
"3096002","PL","Poland","Lesser Poland Voivodeship","Klucze"
"3096003","PL","Poland","Opole Voivodeship","Kluczbork"
"3096048","PL","Poland","Silesia","Klomnice"
"3096053","PL","Poland","Lower Silesia","Kłodzko"
"3096078","PL","Poland","Lubusz","Klodawa"
"3096079","PL","Poland","Greater Poland","Kłodawa"
"3096090","PL","Poland","Silesia","Klobuck"
"3096099","PL","Poland","West Pomerania","Kliniska"
"3096132","PL","Poland","Pomerania","Kleszczewko"
"3096160","PL","Poland","Greater Poland","Kleczew"
"3096161","PL","Poland","Lesser Poland Voivodeship","Klecza Gorna"
"3096208","PL","Poland","Warmia-Masuria","Kisielice"
"3096229","PL","Poland","Kujawsko-Pomorskie","Kijewo Krolewskie"
"3096292","PL","Poland","Lower Silesia","Kielczow"
"3096302","PL","Poland","Opole Voivodeship","Kielcza"
"3096311","PL","Poland","Greater Poland","Kiekrz"
"3096328","PL","Poland","Lesser Poland Voivodeship","Kety"
"3096338","PL","Poland","Greater Poland","Kępno"
"3096372","PL","Poland","Opole Voivodeship","Kedzierzyn-Kozle"
"3096383","PL","Poland","Pomerania","Kczewo"
"3096385","PL","Poland","Kujawsko-Pomorskie","Kcynia"
"3096392","PL","Poland","Greater Poland","Kazmierz"
"3096400","PL","Poland","Greater Poland","Kazimierz Biskupi"
"3096407","PL","Poland","Opole Voivodeship","Kazimierz"
"3096444","PL","Poland","Lower Silesia","Katy Wroclawskie"
"3096448","PL","Poland","Opole Voivodeship","Katy Opolskie"
"3096472","PL","Poland","Silesia","Katowice"
"3096487","PL","Poland","Kujawsko-Pomorskie","Katarzyna"
"3096525","PL","Poland","Pomerania","Kartuzy"
"3096549","PL","Poland","West Pomerania","Karsko"
"3096576","PL","Poland","Lower Silesia","Karpacz"
"3096610","PL","Poland","Lubusz","Karnin"
"3096616","PL","Poland","Greater Poland","Karna"
"3096630","PL","Poland","West Pomerania","Karlino"
"3096640","PL","Poland","Lubusz","Kargowa"
"3096649","PL","Poland","Opole Voivodeship","Karczow"
"3096756","PL","Poland","Silesia","Kamienszczyzna"
"3096763","PL","Poland","Łódź Voivodeship","Kamiensk"
"3096765","PL","Poland","West Pomerania","Kamien Pomorski"
"3096779","PL","Poland","Lower Silesia","Kamienna Gora"
"3096791","PL","Poland","Kujawsko-Pomorskie","Kamien Krajenski"
"3096795","PL","Poland","Lower Silesia","Kamieniec Zabkowicki"
"3096806","PL","Poland","Lower Silesia","Kamieniec"
"3096816","PL","Poland","Silesia","Kamienica Polska"
"3096817","PL","Poland","Pomerania","Kamienica Krolewska"
"3096852","PL","Poland","Lesser Poland Voivodeship","Kalwaria Zebrzydowska"
"3096880","PL","Poland","Greater Poland","Kalisz"
"3096911","PL","Poland","Silesia","Kalety"
"3096945","PL","Poland","Warmia-Masuria","Kajkowo"
"3096963","PL","Poland","Lesser Poland Voivodeship","Kaczyna"
"3096964","PL","Poland","Silesia","Kaczyce"
"3096999","PL","Poland","Greater Poland","Jutrosin"
"3097043","PL","Poland","Lower Silesia","Jugow"
"3097088","PL","Poland","Łódź Voivodeship","Jozefow"
"3097107","PL","Poland","Lesser Poland Voivodeship","Jordanow"
"3097130","PL","Poland","Lower Silesia","Jezow Sudecki"
"3080012","PL","Poland","Silesia","Zoraw"
"3080047","PL","Poland","Kujawsko-Pomorskie","Znin"
"3080058","PL","Poland","Lower Silesia","Zmigrod"
"3080071","PL","Poland","Greater Poland","Zlotow"
"3080074","PL","Poland","Lower Silesia","Złotoryja"
"3080083","PL","Poland","Kujawsko-Pomorskie","Złotniki Kujawskie"
"3080101","PL","Poland","Łódź Voivodeship","Zloczew"
"3080102","PL","Poland","West Pomerania","Zlocieniec"
"3080103","PL","Poland","Silesia","Zlochowice"
"3080165","PL","Poland","Lubusz","Zielona Góra"
"3080226","PL","Poland","Lower Silesia","Ziebice"
"3080231","PL","Poland","Lower Silesia","Zgorzelec"
"3080251","PL","Poland","Łódź Voivodeship","Zgierz"
"3080271","PL","Poland","Silesia","Zernica"
"3080287","PL","Poland","Silesia","Zendek"
"3080291","PL","Poland","Lesser Poland Voivodeship","Zembrzyce"
"3080389","PL","Poland","Opole Voivodeship","Zdzieszowice"
"3080408","PL","Poland","Łódź Voivodeship","Zduny"
"3080414","PL","Poland","Łódź Voivodeship","Zdunska Wola"
"3080447","PL","Poland","Lower Silesia","Zbylutow"
"3080457","PL","Poland","Silesia","Zbroslawice"
"3080476","PL","Poland","Pomerania","Zblewo"
"3080486","PL","Poland","Kujawsko-Pomorskie","Zbiczno"
"3080494","PL","Poland","Lubusz","Zbaszynek"
"3080495","PL","Poland","Greater Poland","Zbaszyn"
"3080507","PL","Poland","Lower Silesia","Zawonia"
"3080508","PL","Poland","Lesser Poland Voivodeship","Zawoja"
"3080526","PL","Poland","Silesia","Zawiercie"
"3080538","PL","Poland","Opole Voivodeship","Zawadzkie"
"3080636","PL","Poland","Silesia","Zarzecze"
"3080644","PL","Poland","Lubusz","Zary"
"3080652","PL","Poland","Lower Silesia","Zarow"
"3080705","PL","Poland","Greater Poland","Zaniemysl"
"3080719","PL","Poland","Łódź Voivodeship","Zamosc"
"3080758","PL","Poland","Warmia-Masuria","Zalewo"
"3080806","PL","Poland","Greater Poland","Zalasewo"
"3080815","PL","Poland","Opole Voivodeship","Zakrzow Turawski"
"3080835","PL","Poland","Kujawsko-Pomorskie","Zakrzewo"
"3080866","PL","Poland","Lesser Poland Voivodeship","Zakopane"
"3080929","PL","Poland","Greater Poland","Zagorow"
"3080944","PL","Poland","Lubusz","Żagań"
"3080951","PL","Poland","Łódź Voivodeship","Zadzim"
"3080955","PL","Poland","Kujawsko-Pomorskie","Zaduszniki"
"3080984","PL","Poland","Silesia","Zabrzeg"
"3080985","PL","Poland","Silesia","Zabrze"
"3081060","PL","Poland","Lesser Poland Voivodeship","Gmina Zabierzów"
"3081104","PL","Poland","Łódź Voivodeship","Wyszanow"
"3081134","PL","Poland","Lower Silesia","Wysoka"
"3081136","PL","Poland","Silesia","Wysoka"
"3081158","PL","Poland","Greater Poland","Wyrzysk"
"3081161","PL","Poland","Silesia","Wyry"
"3081300","PL","Poland","Lubusz","Wschowa"
"3081324","PL","Poland","Greater Poland","Wrzesnia"
"3081330","PL","Poland","Lesser Poland Voivodeship","Wrzasowice"
"3081350","PL","Poland","Greater Poland","Wronki"
"3081368","PL","Poland","Lower Silesia","Wrocław"
"3081419","PL","Poland","Greater Poland","Wolsztyn"
"3081430","PL","Poland","Lower Silesia","Wolow"
"3081471","PL","Poland","West Pomerania","Wolin"
"3081488","PL","Poland","Opole Voivodeship","Wolczyn"
"3081495","PL","Poland","Lesser Poland Voivodeship","Wolbrom"
"3081496","PL","Poland","Łódź Voivodeship","Wolborz"
"3081560","PL","Poland","Łódź Voivodeship","Wola Krzysztoporska"
"3081604","PL","Poland","Silesia","Wola"
"3081620","PL","Poland","Silesia","Wojska"
"3081636","PL","Poland","Silesia","Wojkowice"
"3081653","PL","Poland","Lower Silesia","Wojcieszow"
"3081671","PL","Poland","Lower Silesia","Wojborz"
"3081677","PL","Poland","Silesia","Wodzisław Śląski"
"3081680","PL","Poland","Łódź Voivodeship","Wodzierady"
"3081699","PL","Poland","Świętokrzyskie","Wloszczowa"
"3081725","PL","Poland","Łódź Voivodeship","Wlodzimierzow"
"3081741","PL","Poland","Kujawsko-Pomorskie","Włocławek"
"3081752","PL","Poland","Pomerania","Władysławowo"
"3081760","PL","Poland","Greater Poland","Gmina Władysławów"
"3081818","PL","Poland","Lubusz","Witnica"
"3081826","PL","Poland","Greater Poland","Witkowo"
"3081839","PL","Poland","Greater Poland","Witaszyce"
"3081862","PL","Poland","Pomerania","Wislinka"
"3081874","PL","Poland","Silesia","Wisla"
"3081879","PL","Poland","Greater Poland","Wiry"
"3081894","PL","Poland","Greater Poland","Wiorek"
"3081901","PL","Poland","Lower Silesia","Winnica"
"3081940","PL","Poland","Greater Poland","Wilkowice"
"3081963","PL","Poland","Lubusz","Wilkanowo"
"3081976","PL","Poland","Lubusz","Wilczyce"
"3081994","PL","Poland","Lower Silesia","Wilczkow"
"3097177","PL","Poland","Kujawsko-Pomorskie","Jeziora Wielkie"
"3097193","PL","Poland","Lubusz","Jezierce"
"3097194","PL","Poland","Kujawsko-Pomorskie","Gmina Jeżewo"
"3097217","PL","Poland","Kujawsko-Pomorskie","Jerzmanowo"
"3097219","PL","Poland","Lesser Poland Voivodeship","Jerzmanowice"
"3097232","PL","Poland","Lower Silesia","Gmina Jemielno"
"3097233","PL","Poland","Opole Voivodeship","Jemielnica"
"3097241","PL","Poland","Silesia","Jelesnia"
"3097257","PL","Poland","Lower Silesia","Jelenia Góra"
"3097272","PL","Poland","Silesia","Jejkowice"
"3097301","PL","Poland","Lower Silesia","Jedlina-Zdroj"
"3097328","PL","Poland","Lower Silesia","Jaworzyna Slaska"
"3097333","PL","Poland","Silesia","Jaworzno"
"3097339","PL","Poland","Silesia","Jaworze"
"3097367","PL","Poland","Lower Silesia","Jawor"
"3097369","PL","Poland","Lesser Poland Voivodeship","Jawiszowice"
"3097388","PL","Poland","Greater Poland","Jastrzebniki"
"3097391","PL","Poland","Silesia","Jastrzębie Zdrój"
"3097405","PL","Poland","Silesia","Jastrzebie"
"3097430","PL","Poland","Silesia","Jaskrow"
"3097465","PL","Poland","Opole Voivodeship","Jasienica Dolna"
"3097472","PL","Poland","Silesia","Jasienica"
"3097505","PL","Poland","Lower Silesia","Jaroszow"
"3097528","PL","Poland","Greater Poland","Jarocin"
"3097553","PL","Poland","Greater Poland","Jaraczewo"
"3097588","PL","Poland","Pomerania","Janowka"
"3097609","PL","Poland","Silesia","Dankowice"
"3086014","PL","Poland","Pomerania","Siemirowice"
"3086024","PL","Poland","Silesia","Siemianowice Śląskie"
"3086044","PL","Poland","Greater Poland","Siekierki"
"3086086","PL","Poland","Silesia","Siedlec"
"3086106","PL","Poland","Lower Silesia","Siechnice"
"3086118","PL","Poland","Kujawsko-Pomorskie","Gmina Sicienko"
"3086134","PL","Poland","West Pomerania","Sianow"
"3086144","PL","Poland","Łódź Voivodeship","Seroki"
"3086148","PL","Poland","Lower Silesia","Serby"
"3086153","PL","Poland","Kujawsko-Pomorskie","Sepolno Krajenskie"
"3086181","PL","Poland","Łódź Voivodeship","Gmina Sędziejowice"
"3086192","PL","Poland","Świętokrzyskie","Secemin"
"3086198","PL","Poland","Lower Silesia","Scinawka Srednia"
"3086203","PL","Poland","Opole Voivodeship","Scinawa Nyska"
"3086206","PL","Poland","Lower Silesia","Scinawa"
"3086262","PL","Poland","West Pomerania","Sarbinowo"
"3086283","PL","Poland","Lubusz","Santok"
"3086288","PL","Poland","Mazovia","Sanniki"
"3086317","PL","Poland","Warmia-Masuria","Samborowo"
"3086365","PL","Poland","Kujawsko-Pomorskie","Sadłowo"
"3086369","PL","Poland","Greater Poland","Sadlno"
"3086391","PL","Poland","Lesser Poland Voivodeship","Rzyki"
"3086414","PL","Poland","Lower Silesia","Rzeszotary"
"3086415","PL","Poland","Lesser Poland Voivodeship","Rzeszotary"
"3086435","PL","Poland","Lubusz","Rzepin"
"3086511","PL","Poland","Kujawsko-Pomorskie","Rypin"
"3086525","PL","Poland","Łódź Voivodeship","Rydzyny"
"3086527","PL","Poland","Greater Poland","Rydzyna"
"3086531","PL","Poland","Silesia","Rydułtowy"
"3086541","PL","Poland","Greater Poland","Rychwal"
"3086556","PL","Poland","Łódź Voivodeship","Rychlocice"
"3086586","PL","Poland","Silesia","Rybnik"
"3086593","PL","Poland","Lesser Poland Voivodeship","Rybna"
"3086706","PL","Poland","Pomerania","Rumia"
"3086720","PL","Poland","Silesia","Rudziniec"
"3086723","PL","Poland","Warmia-Masuria","Rudzienice"
"3086732","PL","Poland","Silesia","Rudy"
"3086739","PL","Poland","Pomerania","Rudno"
"3086746","PL","Poland","Silesia","Rudnik Wielki"
"3086754","PL","Poland","Silesia","Rudniki"
"3086775","PL","Poland","Lower Silesia","Rudna"
"3086796","PL","Poland","Lesser Poland Voivodeship","Rudawa"
"3086800","PL","Poland","Silesia","Ruda Śląska"
"3086857","PL","Poland","Lower Silesia","Roztoka"
"3086861","PL","Poland","Łódź Voivodeship","Rozprza"
"3086872","PL","Poland","Greater Poland","Roznowo"
"3086914","PL","Poland","Lubusz","Rozanki"
"3081997","PL","Poland","Warmia-Masuria","Wilczeta"
"3082016","PL","Poland","Silesia","Wilcza"
"3082061","PL","Poland","Silesia","Wieszowa"
"3082102","PL","Poland","Kujawsko-Pomorskie","Wierzchucin Krolewski"
"3082130","PL","Poland","Łódź Voivodeship","Wierzchlas"
"3082148","PL","Poland","Lower Silesia","Wierzbna"
"3082161","PL","Poland","Greater Poland","Wierzbie"
"3082176","PL","Poland","Łódź Voivodeship","Wieruszow"
"3082187","PL","Poland","Silesia","Wierbka"
"3082197","PL","Poland","Łódź Voivodeship","Wieluń"
"3082204","PL","Poland","Greater Poland","Wielowies"
"3082206","PL","Poland","Silesia","Wielowies"
"3082237","PL","Poland","Pomerania","Wielki Klincz"
"3082310","PL","Poland","Kujawsko-Pomorskie","Wielgie"
"3082319","PL","Poland","Greater Poland","Wielen"
"3082348","PL","Poland","Greater Poland","Wieckowice"
"3082364","PL","Poland","Kujawsko-Pomorskie","Wiecbork"
"3082390","PL","Poland","Łódź Voivodeship","Gmina Widawa"
"3082397","PL","Poland","Pomerania","Gmina Wicko"
"3082411","PL","Poland","Lower Silesia","Wiazow"
"3082473","PL","Poland","Pomerania","Wejherowo"
"3082485","PL","Poland","West Pomerania","Wegorzyno"
"3082496","PL","Poland","Silesia","Weglowice"
"3082510","PL","Poland","Silesia","Wegierska Gorka"
"3082573","PL","Poland","Kujawsko-Pomorskie","Warzachewka Polska"
"3082587","PL","Poland","Łódź Voivodeship","Warta"
"3082592","PL","Poland","Silesia","Warszowice"
"3082615","PL","Poland","Greater Poland","Wargowo"
"3082654","PL","Poland","Lower Silesia","Wambierzyce"
"3082704","PL","Poland","West Pomerania","Walcz"
"3082705","PL","Poland","Opole Voivodeship","Walce"
"3082707","PL","Poland","Lower Silesia","Wałbrzych"
"3082712","PL","Poland","Greater Poland","Wagrowiec"
"3082716","PL","Poland","Pomerania","Waglikowice"
"3082718","PL","Poland","Kujawsko-Pomorskie","Waganiec"
"3082722","PL","Poland","Lesser Poland Voivodeship","Wadowice"
"3082727","PL","Poland","Pomerania","Wacmierz"
"3082732","PL","Poland","Opole Voivodeship","Wachow"
"3082734","PL","Poland","Kujawsko-Pomorskie","Wabrzezno"
"3082744","PL","Poland","Łódź Voivodeship","Uszczyn"
"3082751","PL","Poland","Silesia","Ustron"
"3082752","PL","Poland","West Pomerania","Ustowo"
"3082756","PL","Poland","Pomerania","Ustka"
"3082780","PL","Poland","Łódź Voivodeship","Upale"
"3082785","PL","Poland","Kujawsko-Pomorskie","Unisław"
"3082801","PL","Poland","Łódź Voivodeship","Uniejów"
"3082837","PL","Poland","Silesia","Ujsoly"
"3082838","PL","Poland","Greater Poland","Ujscie"
"3082866","PL","Poland","Lower Silesia","Udanin"
"3082872","PL","Poland","Silesia","Uchylsko"
"3082914","PL","Poland","Silesia","Tychy"
"3082918","PL","Poland","West Pomerania","Tychowko"
"3082919","PL","Poland","Łódź Voivodeship","Tychow"
"3082931","PL","Poland","Silesia","Tworog"
"3082938","PL","Poland","Lower Silesia","Twardogora"
"3097610","PL","Poland","Silesia","Janowice"
"3097660","PL","Poland","Silesia","Jankowice"
"3097688","PL","Poland","Kujawsko-Pomorskie","Janikowo"
"3097808","PL","Poland","Kujawsko-Pomorskie","Jabłonowo Pomorskie"
"3097823","PL","Poland","Lesser Poland Voivodeship","Jablonka"
"3097855","PL","Poland","Lower Silesia","Iwiny"
"3097863","PL","Poland","Lesser Poland Voivodeship","Iwanowice"
"3097872","PL","Poland","Kujawsko-Pomorskie","Inowrocław"
"3097886","PL","Poland","Silesia","Imielin"
"3097896","PL","Poland","Lubusz","Ilowa"
"3097902","PL","Poland","Warmia-Masuria","Iława"
"3097927","PL","Poland","Silesia","Hutki"
"3097935","PL","Poland","Silesia","Huta Stara B"
"3097936","PL","Poland","Silesia","Huta Stara A"
"3097985","PL","Poland","Pomerania","Hopowo"
"3098007","PL","Poland","Silesia","Herby"
"3098015","PL","Poland","Lower Silesia","Henrykow"
"3098030","PL","Poland","Pomerania","Hel"
"3098173","PL","Poland","Greater Poland","Grzegorzew"
"3098199","PL","Poland","Lower Silesia","Gryfow Slaski"
"3098200","PL","Poland","West Pomerania","Gryfino"
"3098201","PL","Poland","West Pomerania","Gryfice"
"3098207","PL","Poland","Silesia","Gruszewnia"
"3098211","PL","Poland","Kujawsko-Pomorskie","Grupa"
"3098218","PL","Poland","Kujawsko-Pomorskie","Grudziądz"
"3098267","PL","Poland","Lower Silesia","Gromadka"
"3098288","PL","Poland","Greater Poland","Grodzisk Wielkopolski"
"3098318","PL","Poland","Warmia-Masuria","Grodziczno"
"3098333","PL","Poland","Opole Voivodeship","Grodkow"
"3098344","PL","Poland","Greater Poland","Grochowy"
"3098346","PL","Poland","Kujawsko-Pomorskie","Grochowo"
"3098379","PL","Poland","Kujawsko-Pomorskie","Grebocin"
"3098460","PL","Poland","West Pomerania","Grabowo"
"3098470","PL","Poland","Greater Poland","Gmina Grabów nad Prosną"
